log_type;participant_id;keyboard_type;txt_file;key_limit;key_code;key_value;content;timestamp;word_time_in_s;sentence_time_in_s;words_per_minute
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;71;G;"G";2021-05-17 22:11:33.327013;NaN;NaN;125000.0
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;76;l;"Gl";2021-05-17 22:11:33.775500;NaN;NaN;53.50120823561932
word_finished;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich";2021-05-17 22:11:34.662903;1.335883;NaN;80.83929148852081
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;83;s;"Glücklich s";2021-05-17 22:11:34.782831;NaN;NaN;82.42250738883436
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich se";2021-05-17 22:11:34.886585;NaN;NaN;84.63312502043698
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sei";2021-05-17 22:11:34.966430;NaN;NaN;87.83074527437044
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein";2021-05-17 22:11:35.062372;NaN;NaN;89.88976403360725
word_finished;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein";2021-05-17 22:11:35.142704;0.359869;NaN;85.91325514859965
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;72;h;"Glücklich sein h";2021-05-17 22:11:35.318835;NaN;NaN;84.34077891721499
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein he";2021-05-17 22:11:35.414917;NaN;NaN;86.20669011807924
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sein hei";2021-05-17 22:11:35.542790;NaN;NaN;86.64736957540082
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;223;ß;"Glücklich sein heiß";2021-05-17 22:11:36.191564;NaN;NaN;71.21278869978713
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;84;t;"Glücklich sein heißt";2021-05-17 22:11:36.848138;NaN;NaN;61.34221886733297
word_finished;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt";2021-05-17 22:11:36.975151;1.656332;NaN;59.20676097353457
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt e";2021-05-17 22:11:37.142902;NaN;NaN;59.74867819152282
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sein heißt ei";2021-05-17 22:11:37.262939;NaN;NaN;60.97520697271817
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heißt ein";2021-05-17 22:11:37.374738;NaN;NaN;62.255655815160004
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt eine";2021-05-17 22:11:37.504125;NaN;NaN;63.200048261855045
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heißt einen";2021-05-17 22:11:37.654871;NaN;NaN;63.77139894347428
word_finished;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt einen";2021-05-17 22:11:37.927381;0.784422;NaN;59.9939093139892
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;71;g;"Glücklich sein heißt einen g";2021-05-17 22:11:38.783446;NaN;NaN;52.78080625980362
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;85;u;"Glücklich sein heißt einen gu";2021-05-17 22:11:39.167521;NaN;NaN;51.364489091980275
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;84;t;"Glücklich sein heißt einen gut";2021-05-17 22:11:39.398578;NaN;NaN;51.38623425370141
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt einen gute";2021-05-17 22:11:39.502771;NaN;NaN;52.46226966999128
key_pressed;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heißt einen guten";2021-05-17 22:11:39.696081;NaN;NaN;52.75414308430865
word_finished;1;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt einen guten";2021-05-17 22:11:39.839061;1.055591;NaN;51.59589480948369
