log_type;participant_id;keyboard_type;txt_file;key_limit;key_code;key_value;content;timestamp;word_time_in_s;sentence_time_in_s;words_per_minute
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;71;G;"G";2021-05-18 21:27:55.343751;NaN;NaN;61224.48979591837
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;76;l;"Gl";2021-05-18 21:27:55.436512;NaN;NaN;258.29781738344315
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;220;ü;"Glü";2021-05-18 21:27:55.571694;NaN;NaN;157.83243456530317
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;67;c;"Glüc";2021-05-18 21:27:55.707675;NaN;NaN;131.84205322024215
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;75;k;"Glück";2021-05-18 21:27:55.755538;NaN;NaN;145.65404736184107
word_finished;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich";2021-05-18 21:27:56.279056;0.935321;NaN;115.45220919940307
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;83;s;"Glücklich s";2021-05-18 21:27:56.566839;NaN;NaN;98.10044831904881
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich se";2021-05-18 21:27:56.619703;NaN;NaN;103.44025032540578
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sei";2021-05-18 21:27:56.683836;NaN;NaN;107.44408430779147
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein";2021-05-18 21:27:56.731543;NaN;NaN;112.39687046765025
word_finished;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein";2021-05-18 21:27:56.836260;0.269464;NaN;104.5118992826866
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;72;h;"Glücklich sein h";2021-05-18 21:27:57.110770;NaN;NaN;95.06736201651455
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein he";2021-05-18 21:27:57.219816;NaN;NaN;95.93798568605254
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sein hei";2021-05-18 21:27:57.300466;NaN;NaN;98.11621968425996
word_finished;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt";2021-05-18 21:27:57.991201;0.880402;NaN;81.58338237149296
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt e";2021-05-18 21:27:58.131853;NaN;NaN;81.77180859514957
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sein heißt ei";2021-05-18 21:27:58.171587;NaN;NaN;84.8661395772181
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heißt ein";2021-05-18 21:27:58.228370;NaN;NaN;87.35501494048073
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt eine";2021-05-18 21:27:58.300390;NaN;NaN;89.28553310565523
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heißt einen";2021-05-18 21:27:58.379839;NaN;NaN;90.90205468285558
word_finished;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt einen";2021-05-18 21:27:58.468334;0.336479;NaN;88.32771630929676
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;71;g;"Glücklich sein heißt einen g";2021-05-18 21:27:58.523896;NaN;NaN;90.55780779671281
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;85;u;"Glücklich sein heißt einen gu";2021-05-18 21:27:58.635954;NaN;NaN;91.12032438835483
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;84;t;"Glücklich sein heißt einen gut";2021-05-18 21:27:58.715530;NaN;NaN;92.52866609251443
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt einen gute";2021-05-18 21:27:58.795618;NaN;NaN;93.85822483390136
word_finished;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt einen guten";2021-05-18 21:28:00.246706;1.722744;NaN;68.52803214617356
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;71;G;"Glücklich sein heißt einen guten G";2021-05-18 21:28:00.421202;NaN;NaN;68.53635686329577
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt einen guten Ge";2021-05-18 21:28:00.507916;NaN;NaN;69.70918875544312
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heißt einen guten Gen";2021-05-18 21:28:00.595538;NaN;NaN;70.83103656081045
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sein heißt einen guten Geni";2021-05-18 21:28:00.659935;NaN;NaN;72.23026557225275
word_finished;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt einen guten Genius";2021-05-18 21:28:01.399331;0.978098;NaN;67.3738610225866
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;72;h;"Glücklich sein heißt einen guten Genius h";2021-05-18 21:28:01.467673;NaN;NaN;68.58187541057274
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;65;a;"Glücklich sein heißt einen guten Genius ha";2021-05-18 21:28:01.515567;NaN;NaN;69.99393871933451
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;66;b;"Glücklich sein heißt einen guten Genius hab";2021-05-18 21:28:01.643607;NaN;NaN;70.47614572943128
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt einen guten Genius habe";2021-05-18 21:28:01.755782;NaN;NaN;71.11468209397805
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heißt einen guten Genius haben";2021-05-18 21:28:01.820124;NaN;NaN;72.26101791378427
word_finished;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt einen guten Genius haben";2021-05-18 21:28:01.891699;0.424025;NaN;71.47120107658841
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;79;o;"Glücklich sein heißt einen guten Genius haben o";2021-05-18 21:28:01.971388;NaN;NaN;72.42242916596068
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;68;d;"Glücklich sein heißt einen guten Genius haben od";2021-05-18 21:28:02.020957;NaN;NaN;73.6818916118408
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt einen guten Genius haben ode";2021-05-18 21:28:02.163634;NaN;NaN;73.89995734623494
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;82;r;"Glücklich sein heißt einen guten Genius haben oder";2021-05-18 21:28:02.227418;NaN;NaN;74.95843511192558
